crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,cross_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,collision_id,vehicle_type_code_1,vehicle_type_code_2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
03/18/2016,07:55:00,NA,NA,40.674053,-73.87211,"(40.674053, -73.87211)",18 Street,7 Avenue,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,3417930,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
08/30/2014,21:20:00,QUEENS,11373,40.739114,-73.8897401,"(40.739114, -73.8897401)",QUEENS BOULEVARD,74 STREET,NA,1,0,1,0,0,0,0,0,Unspecified,NA,NA,NA,NA,1022474,PASSENGER VEHICLE,NA,NA,NA,NA
04/20/2016,08:31:00,BRONX,10474,40.810375,-73.88154,"(40.810375, -73.88154)",NA,NA,490       HUNTS POINT AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,3411481,NA,NA,NA,NA,NA
09/06/2022,23:40:00,NA,NA,40.65477,-74.00708,"(40.65477, -74.00708)",GOWANUS EXPY (BQE),NA,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4561763,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
10/07/2019,21:10:00,NA,NA,40.815826,-73.947044,"(40.815826, -73.947044)",WEST 134 STREET,NA,NA,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,NA,NA,NA,4219675,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
01/03/2018,18:55:00,BROOKLYN,11210,40.62689,-73.945885,"(40.62689, -73.945885)",EAST 31 STREET,AVENUE J,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3825482,Station Wagon/Sport Utility Vehicle,Taxi,NA,NA,NA
09/10/2017,10:20:00,BRONX,10466,40.89204,-73.85814,"(40.89204, -73.85814)",EAST 231 STREET,WHITE PLAINS ROAD,NA,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3746479,Motorcycle,Sedan,NA,NA,NA
04/23/2016,23:07:00,BROOKLYN,11226,NA,NA,NA,NOSTRAND AVENUE,LENOX ROAD,NA,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,Unspecified,NA,NA,3432146,4 dr sedan,4 dr sedan,4 dr sedan,NA,NA
01/03/2016,01:45:00,MANHATTAN,10013,40.7205051,-73.9968362,"(40.7205051, -73.9968362)",BROOME STREET,MULBERRY STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3364023,TAXI,UNKNOWN,NA,NA,NA
06/25/2018,10:00:00,BROOKLYN,11223,40.596947,-73.963905,"(40.596947, -73.963905)",NA,NA,2193      EAST 7 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,3929797,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
04/05/2017,19:08:00,BROOKLYN,11229,40.599957,-73.95947,"(40.599957, -73.95947)",NA,NA,2030      HOMECREST AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,NA,NA,NA,3645942,Sedan,Sedan,NA,NA,NA
10/24/2020,18:25:00,MANHATTAN,10034,40.862392,-73.91802,"(40.862392, -73.91802)",9 AVENUE,WEST 205 STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4360940,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
04/27/2017,18:15:00,QUEENS,11423,40.7277,-73.78048,"(40.7277, -73.78048)",NA,NA,80-62     188 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3658628,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
04/01/2014,15:10:00,MANHATTAN,10075,40.7750017,-73.9630861,"(40.7750017, -73.9630861)",EAST 77 STREET,MADISON AVENUE,NA,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,NA,NA,NA,328691,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,NA,NA,NA
04/06/2015,12:23:00,BROOKLYN,11226,40.6426886,-73.9576354,"(40.6426886, -73.9576354)",FLATBUSH AVENUE,CLARENDON ROAD,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,3198955,SPORT UTILITY / STATION WAGON,VAN,NA,NA,NA
06/03/2015,04:00:00,QUEENS,11385,40.710643,-73.9056401,"(40.710643, -73.9056401)",BLEECKER STREET,BUTLER AVENUE,NA,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,NA,NA,3233226,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,UNKNOWN,NA,NA
01/19/2020,13:00:00,QUEENS,11374,40.727695,-73.85178,"(40.727695, -73.85178)",67 AVENUE,102 STREET,NA,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,Unspecified,NA,NA,4275621,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
11/23/2014,11:40:00,STATEN ISLAND,10310,40.6248628,-74.1262315,"(40.6248628, -74.1262315)",EGBERT AVENUE,GREENLEAF AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,2828893,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,NA,NA,NA
03/12/2015,16:11:00,BRONX,10461,40.8467213,-73.8486792,"(40.8467213, -73.8486792)",NA,NA,1586 WILLIAMSBRIDGE ROAD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3185437,OTHER,SPORT UTILITY / STATION WAGON,NA,NA,NA
09/12/2018,14:10:00,NA,NA,40.753696,-73.803955,"(40.753696, -73.803955)",46 AVENUE,NA,NA,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,NA,NA,NA,3979635,Sedan,NA,NA,NA,NA
12/14/2017,07:30:00,BRONX,10462,40.841278,-73.86359,"(40.841278, -73.86359)",EAST TREMONT AVENUE,UNIONPORT ROAD,NA,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,NA,NA,NA,3809446,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
12/18/2020,20:06:00,QUEENS,11418,40.692284,-73.84203,"(40.692284, -73.84203)",104 STREET,91 AVENUE,NA,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,NA,NA,NA,4377788,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
12/12/2014,16:15:00,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3136041,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
04/22/2016,22:30:00,BRONX,10454,NA,NA,NA,SOUTHERN BOULEVARD,EAST 144 STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3411258,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
08/01/2016,12:45:00,QUEENS,11417,40.667114,-73.834656,"(40.667114, -73.834656)",NORTH CONDUIT AVENUE,COHANCY STREET,NA,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,NA,NA,NA,3492436,Sedan,Tractor Truck Diesel,NA,NA,NA
08/25/2019,11:35:00,BROOKLYN,11234,40.62776,-73.923,"(40.62776, -73.923)",NA,NA,1186      EAST 55 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Turning Improperly,Unspecified,NA,NA,4194420,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,NA,NA
02/08/2014,10:00:00,MANHATTAN,10033,40.8504168,-73.9345431,"(40.8504168, -73.9345431)",WADSWORTH AVENUE,WEST 182 STREET,NA,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,NA,NA,NA,72443,OTHER,PASSENGER VEHICLE,NA,NA,NA
04/25/2018,00:00:00,MANHATTAN,10021,40.769146,-73.95119,"(40.769146, -73.95119)",NA,NA,520       EAST 76 STREET,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,3888620,NA,NA,NA,NA,NA
07/31/2015,17:25:00,NA,NA,40.737833,-73.9356863,"(40.737833, -73.9356863)",NA,NA,NA,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,NA,NA,NA,3269246,OTHER,TAXI,NA,NA,NA
06/01/2017,08:34:00,NA,NA,40.767014,-73.934944,"(40.767014, -73.934944)",12 STREET,NA,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3682348,Sedan,Sedan,NA,NA,NA
11/24/2018,20:11:00,BROOKLYN,11219,40.631996,-73.99766,"(40.631996, -73.99766)",NA,NA,1227      56 STREET,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4032289,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
12/14/2016,11:30:00,BROOKLYN,11221,40.69112,-73.92103,"(40.69112, -73.92103)",NA,NA,1040      BUSHWICK AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Passing or Lane Usage Improper,NA,NA,NA,3580491,Box Truck,Station Wagon/Sport Utility Vehicle,NA,NA,NA
06/25/2019,11:00:00,STATEN ISLAND,10310,40.6354,-74.106674,"(40.6354, -74.106674)",NA,NA,355       BARD AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4158809,AMBU,Sedan,NA,NA,NA
09/21/2012,04:30:00,MANHATTAN,10024,40.7883117,-73.9765017,"(40.7883117, -73.9765017)",WEST 86 STREET,BROADWAY,NA,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,NA,NA,NA,57842,LIVERY VEHICLE,TAXI,NA,NA,NA
10/14/2019,16:30:00,NA,NA,40.757355,-73.73887,"(40.757355, -73.73887)",LONG ISLAND EXPRESSWAY,NA,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,NA,NA,4223172,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA
03/01/2019,07:30:00,QUEENS,11413,40.666405,-73.74538,"(40.666405, -73.74538)",230 PLACE,NORTH CONDUIT AVENUE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4088988,Sedan,Sedan,NA,NA,NA
04/26/2018,07:54:00,MANHATTAN,10019,NA,NA,NA,8 AVENUE,WEST 57 STREET,NA,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,NA,NA,NA,3888588,Sedan,Tractor Truck Diesel,NA,NA,NA
07/09/2015,16:30:00,BROOKLYN,11211,40.7058999,-73.9630991,"(40.7058999, -73.9630991)",TAYLOR STREET,BEDFORD AVENUE,NA,1,0,1,0,0,0,0,0,Prescription Medication,NA,NA,NA,NA,3255631,PASSENGER VEHICLE,NA,NA,NA,NA
01/10/2017,08:23:00,BRONX,10459,40.823936,-73.89488,"(40.823936, -73.89488)",EAST 165 STREET,TIFFANY STREET,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,3595987,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
12/20/2017,07:40:00,QUEENS,11368,40.735657,-73.85996,"(40.735657, -73.85996)",NA,NA,98-25     HORACE HARDING EXPRESSWAY,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,3814081,Station Wagon/Sport Utility Vehicle,Pick-up Truck,NA,NA,NA
03/11/2019,14:00:00,NA,NA,40.665733,-73.755585,"(40.665733, -73.755585)",BELT PARKWAY,NA,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4095214,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
07/21/2022,22:00:00,NA,NA,40.57563,-73.96395,"(40.57563, -73.96395)",BRIGHTON 3 STREET,NA,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4548724,Sedan,NA,NA,NA,NA
06/14/2013,14:45:00,MANHATTAN,10040,40.8595445,-73.9279763,"(40.8595445, -73.9279763)",ELLWOOD STREET,BOGARDUS PLACE,NA,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,NA,NA,NA,71448,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,NA,NA,NA
11/19/2018,14:30:00,NA,NA,40.744892,-73.77022,"(40.744892, -73.77022)",LONG ISLAND EXPRESSWAY,NA,NA,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,NA,NA,NA,4029176,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
10/01/2015,11:55:00,BROOKLYN,11233,40.6842287,-73.9353011,"(40.6842287, -73.9353011)",LEWIS AVENUE,HANCOCK STREET,NA,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Driver Inattention/Distraction,NA,NA,NA,3306882,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
08/29/2016,14:15:00,QUEENS,11433,40.703293,-73.7961,"(40.703293, -73.7961)",BREWER BOULEVARD,ARCHER AVENUE,NA,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,3509419,Sedan,Sedan,NA,NA,NA
11/05/2021,07:00:00,BROOKLYN,11201,40.694813,-73.98328,"(40.694813, -73.98328)",GOLD STREET,JOHNSON STREET,NA,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,NA,NA,NA,4474398,Box Truck,Sedan,NA,NA,NA
09/18/2017,11:00:00,QUEENS,11366,40.731247,-73.782135,"(40.731247, -73.782135)",188 STREET,75 AVENUE,NA,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,3752740,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
05/14/2016,01:52:00,BRONX,10468,40.86781,-73.89916,"(40.86781, -73.89916)",NA,NA,42        WEST KINGSBRIDGE ROAD,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,NA,NA,NA,3442349,Station Wagon/Sport Utility Vehicle,Taxi,NA,NA,NA
04/24/2013,14:35:00,NA,NA,NA,NA,NA,WASHINGTON AVENUE,PARK AVENUE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,192634,PASSENGER VEHICLE,PASSENGER VEHICLE,NA,NA,NA
05/25/2018,17:03:00,BRONX,10462,40.84226,-73.8552,"(40.84226, -73.8552)",EAST TREMONT AVENUE,PURDY STREET,NA,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,NA,NA,NA,3907715,Sedan,Sedan,NA,NA,NA
05/19/2013,06:15:00,MANHATTAN,10002,40.7190253,-73.9897692,"(40.7190253, -73.9897692)",DELANCEY STREET,ORCHARD STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,NA,NA,NA,13033,TAXI,PASSENGER VEHICLE,NA,NA,NA
01/09/2018,16:09:00,MANHATTAN,10018,NA,NA,NA,12 AVENUE,WEST 40 STREET,NA,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,NA,NA,NA,3828250,Box Truck,Sedan,NA,NA,NA
08/14/2019,17:50:00,BROOKLYN,11211,40.71148,-73.9456,"(40.71148, -73.9456)",GRAND STREET,MANHATTAN AVENUE,NA,1,0,0,0,1,0,0,0,Pavement Slippery,Unspecified,NA,NA,NA,4188774,Sedan,E-Bik,NA,NA,NA
12/05/2017,23:30:00,NA,NA,40.69037,-73.92755,"(40.69037, -73.92755)",PATCHEN AVENUE,NA,NA,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,NA,NA,NA,3804829,Taxi,Sedan,NA,NA,NA
07/07/2016,16:55:00,BROOKLYN,11221,40.698586,-73.92485,"(40.698586, -73.92485)",NA,NA,1338      DE KALB AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,3476370,4 dr sedan,4 dr sedan,NA,NA,NA
07/31/2015,12:50:00,NA,NA,NA,NA,NA,WILLOUGHBY AVENUE,SAINT EDWARDS STREET,NA,2,0,0,0,0,0,2,0,Unspecified,Unspecified,NA,NA,NA,3268520,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,NA,NA,NA
08/28/2017,18:00:00,QUEENS,11373,40.746258,-73.891335,"(40.746258, -73.891335)",NA,NA,40-24     74 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,3739398,Sedan,Sedan,NA,NA,NA
